,Delhi,Mumbai,Chennai,Kolkata,mean_price,Delhi_pc,Mumbai_pc,Chennai_pc,Kolkata_pc,mean_price_pc,Price,INR,rup_lit_crude,int_pc,rup_lit_crude_pc
2018-05-08,74.63,82.48,77.43,77.32,77.965,13.97,7.54,13.83,13.66,12.09,74.16,67.09,31.291788679245283,62.28,68.98
2018-05-04,74.63,82.48,77.43,77.32,77.965,13.97,7.54,13.83,13.66,12.09,74.75,66.86,31.432610062893083,63.57,69.74
2018-05-03,74.63,82.48,77.43,77.32,77.965,13.97,7.54,13.83,13.66,12.09,73.45,66.62,30.77508805031447,60.72,66.19
2018-05-02,74.63,82.48,77.43,77.32,77.965,13.97,7.54,13.83,13.66,12.09,73.14,66.67,30.668200000000002,60.04,65.61
2018-04-30,74.63,82.48,77.43,77.32,77.965,13.97,7.54,13.83,13.66,12.09,75.92,66.37,31.690631446540884,66.13,71.13
2018-04-27,74.63,82.48,77.43,77.32,77.965,13.97,7.54,13.83,13.66,12.09,75.33,66.66,31.58174716981132,64.84,70.54
2018-04-26,74.63,82.48,77.43,77.32,77.965,13.97,7.54,13.83,13.66,12.09,75.39,66.75,31.649575471698114,64.97,70.91
2018-04-25,74.63,82.48,77.43,77.32,77.965,13.97,7.54,13.83,13.66,12.09,73.79,66.98,31.084617610062896,61.47,67.86
2018-04-24,74.63,82.48,77.43,77.32,77.965,13.97,7.54,13.83,13.66,12.09,75.86,66.39,31.675128301886794,66.0,71.05
2018-04-23,74.5,82.35,77.29,77.2,77.835,13.78,7.37,13.63,13.48,11.9,74.54,66.42,31.13803018867925,63.11,68.14
2018-04-20,74.08,81.93,76.85,76.78,77.41,13.13,6.82,12.98,12.86,11.29,74.62,66.12,31.03065660377359,63.28,67.57
2018-04-19,74.07,81.92,76.84,76.77,77.4,13.12,6.81,12.97,12.85,11.27,74.85,65.79,30.97095283018868,63.79,67.24
2018-04-18,74.02,81.87,76.79,76.73,77.3525,13.04,6.74,12.89,12.79,11.21,73.73,65.67,30.451881132075474,61.33,64.44
2018-04-17,74.02,81.87,76.79,76.73,77.3525,13.04,6.74,12.89,12.79,11.21,71.71,65.64,29.604052830188675,56.91,59.86
2018-04-16,74.02,81.87,76.79,76.73,77.3525,13.04,6.74,12.89,12.79,11.21,72.05,65.5,29.68097484276729,57.66,60.28
2018-04-13,73.91,81.77,76.67,76.62,77.2425,12.87,6.61,12.72,12.63,11.05,73.18,65.21,30.01300503144654,60.13,62.07
2018-04-12,73.94,81.8,76.71,76.65,77.275,12.92,6.65,12.78,12.67,11.1,71.44,65.26,29.321851572327045,56.32,58.34
2018-04-11,73.98,81.83,76.75,76.69,77.3125,12.98,6.69,12.83,12.73,11.15,72.74,65.3,29.873723270440248,59.17,61.32
2018-04-10,73.98,81.83,76.75,76.69,77.3125,12.98,6.69,12.83,12.73,11.15,70.67,64.99,28.88580691823899,54.64,55.98
2018-04-09,73.99,81.84,76.76,76.7,77.32249999999999,13.0,6.7,12.85,12.74,11.16,68.19,64.98,27.867837735849058,49.21,50.49
2018-04-06,73.98,81.83,76.75,76.69,77.3125,12.98,6.69,12.83,12.73,11.15,66.51,64.97,27.17707358490566,45.54,46.76
2018-04-05,73.98,81.83,76.75,76.69,77.3125,12.98,6.69,12.83,12.73,11.15,66.54,64.93,27.172592452830195,45.6,46.73
2018-04-04,73.95,81.8,76.72,76.66,77.2825,12.94,6.65,12.79,12.69,11.11,66.04,65.13,27.05147924528302,44.51,46.08
2018-04-03,73.95,81.8,76.72,76.66,77.2825,12.94,6.65,12.79,12.69,11.11,69.02,65.01,28.220064150943397,51.03,52.39
2018-03-29,73.08,80.94,75.8,75.8,76.405,11.61,5.53,11.44,11.42,9.84,69.02,65.17,28.28951823899371,51.03,52.76
2018-03-28,72.9,80.77,75.61,75.63,76.2275,11.33,5.31,11.16,11.17,9.59,68.13,65.17,27.924730188679245,49.08,50.79
2018-03-27,72.9,80.77,75.61,75.63,76.2275,11.33,5.31,11.16,11.17,9.59,68.63,64.97,28.043340251572324,50.18,51.43
2018-03-26,72.79,80.66,75.49,75.52,76.115,11.16,5.16,10.98,11.01,9.43,68.81,64.87,28.073614465408806,50.57,51.6
2018-03-23,72.3,80.17,74.98,75.04,75.6225,10.42,4.52,10.23,10.3,8.72,69.03,65.0,28.219811320754715,51.05,52.39
2018-03-22,72.26,80.13,74.94,75.0,75.5825,10.35,4.47,10.17,10.25,8.66,68.98,65.1,28.242754716981132,50.94,52.51
2018-03-21,72.2,80.07,74.87,74.94,75.52,10.26,4.39,10.07,10.16,8.57,68.15,65.21,27.950072327044023,49.12,50.93
2018-03-20,72.2,80.07,74.87,74.94,75.52,10.26,4.39,10.07,10.16,8.57,66.0,65.2,27.06415094339623,44.42,46.15
2018-03-19,72.19,80.06,74.86,74.93,75.51,10.25,4.38,10.06,10.14,8.56,64.82,65.19,26.576199999999996,41.84,43.51
2018-03-16,72.37,80.24,75.05,75.1,75.69,10.52,4.62,10.34,10.39,8.82,64.68,64.93,26.413033962264155,41.53,42.63
2018-03-15,72.45,80.32,75.14,75.18,75.7725,10.64,4.72,10.47,10.51,8.94,63.67,64.95,26.008594339622643,39.32,40.45
2018-03-14,72.47,80.34,75.16,75.2,75.7925,10.68,4.75,10.5,10.54,8.96,63.61,64.84,25.940077987421386,39.19,40.08
2018-03-13,72.47,80.34,75.16,75.2,75.7925,10.68,4.75,10.5,10.54,8.96,64.2,64.86,26.188754716981133,40.48,41.42
2018-03-12,72.45,80.32,75.14,75.18,75.7725,10.64,4.72,10.47,10.51,8.94,64.53,65.01,26.38424716981132,41.2,42.47
2018-03-09,72.43,80.3,75.12,75.16,75.7525,10.61,4.69,10.44,10.48,8.91,65.19,65.2,26.732,42.65,44.35
2018-03-08,72.39,80.26,75.07,75.12,75.71000000000001,10.55,4.64,10.36,10.42,8.85,63.87,65.13,26.162598113207544,39.76,41.28
2018-03-07,72.39,80.26,75.07,75.12,75.71000000000001,10.55,4.64,10.36,10.42,8.85,65.09,64.89,26.564088679245284,42.43,43.45
2018-03-06,72.39,80.26,75.07,75.12,75.71000000000001,10.55,4.64,10.36,10.42,8.85,65.67,64.93,26.817315094339627,43.7,44.81
2018-03-05,72.32,80.19,75.0,75.06,75.6425,10.45,4.55,10.26,10.33,8.75,65.78,65.11,26.936703144654086,43.94,45.46
2018-03-02,71.75,79.63,74.4,74.5,75.07,9.58,3.82,9.38,9.51,7.93,64.26,65.24,26.36680754716981,40.61,42.38
2018-03-01,71.57,79.45,74.21,74.32,74.88749999999999,9.3,3.59,9.1,9.25,7.66,64.23,65.18,26.330260377358496,40.55,42.18
2018-02-28,71.51,79.39,74.15,74.26,74.8275,9.21,3.51,9.01,9.16,7.58,66.08,65.19,27.092799999999997,44.6,46.3
2018-02-27,71.51,79.39,74.15,74.26,74.8275,9.21,3.51,9.01,9.16,7.58,67.59,64.88,27.58012075471698,47.9,48.93
2018-02-26,71.53,79.41,74.17,74.28,74.8475,9.24,3.53,9.04,9.19,7.61,67.96,64.78,27.6883572327044,48.71,49.52
2018-02-23,71.61,79.49,74.25,74.36,74.9275,9.36,3.64,9.16,9.3,7.72,67.04,64.76,27.305096855345916,46.7,47.45
2018-02-22,71.7,79.58,74.35,74.45,75.02,9.5,3.75,9.31,9.44,7.85,66.12,65.08,27.063456603773588,44.68,46.14
2018-02-21,71.72,79.6,74.37,74.44,75.0325,9.53,3.78,9.34,9.42,7.87,64.81,64.76,26.39682767295598,41.82,42.54
2018-02-20,71.73,79.61,74.38,74.45,75.0425,9.54,3.79,9.35,9.44,7.89,64.68,64.83,26.372354716981135,41.53,42.41
2018-02-19,71.92,79.8,74.58,74.63,75.2325,9.84,4.04,9.64,9.7,8.16,64.95,64.25,26.24551886792453,42.12,41.73
2018-02-16,72.52,80.39,75.21,75.22,75.83500000000001,10.75,4.81,10.57,10.57,9.02,64.3,64.22,25.970729559748424,40.7,40.24
2018-02-15,72.79,80.66,75.49,75.49,76.1075,11.16,5.16,10.98,10.97,9.42,62.86,63.91,25.2665572327044,37.55,36.44
2018-02-14,72.94,80.81,75.65,75.64,76.26,11.39,5.36,11.22,11.19,9.64,62.29,64.07,25.10012767295597,36.3,35.54
2018-02-12,73.01,80.87,75.73,75.7,76.3275,11.5,5.44,11.33,11.27,9.73,62.2,64.33,25.165572327044025,36.11,35.89
2018-02-09,73.35,81.21,76.08,76.04,76.67,12.02,5.88,11.85,11.77,10.23,63.04,64.37,25.521288050314467,37.94,37.81
2018-02-08,73.37,81.23,76.11,76.06,76.69250000000001,12.05,5.91,11.89,11.8,10.26,64.26,64.29,25.9828641509434,40.61,40.31
2018-02-07,73.38,81.24,76.12,76.07,76.7025,12.06,5.92,11.91,11.82,10.27,65.74,64.25,26.564748427672953,43.85,43.45
2018-02-06,73.38,81.24,76.12,76.07,76.7025,12.06,5.92,11.91,11.82,10.27,66.75,64.27,26.98127358490566,46.06,45.7
2018-02-05,73.31,81.17,76.04,76.0,76.63000000000001,11.96,5.83,11.79,11.72,10.17,67.69,64.1,27.288861635220123,48.12,47.36
2018-02-02,73.1,80.96,75.82,75.79,76.4175,11.64,5.55,11.47,11.41,9.86,67.45,64.06,27.175138364779876,47.59,46.75
2018-02-01,73.05,80.91,75.77,75.74,76.36749999999999,11.56,5.49,11.39,11.33,9.79,68.6,64.02,27.621207547169806,50.11,49.15
2018-01-31,72.92,80.79,75.63,75.62,76.24000000000001,11.36,5.33,11.19,11.16,9.61,67.78,63.56,27.094948427672957,48.32,46.31
2018-01-30,72.92,80.79,75.63,75.62,76.24000000000001,11.36,5.33,11.19,11.16,9.61,67.78,63.65,27.1333144654088,48.32,46.52
2018-01-29,72.84,80.71,75.55,75.54,76.16000000000001,11.24,5.23,11.07,11.04,9.49,68.41,63.58,27.35539496855346,49.69,47.72
2018-01-26,72.63,80.5,75.33,75.33,75.94749999999999,10.92,4.95,10.75,10.73,9.19,70.08,63.61,28.03640754716981,53.35,51.4
2018-01-25,72.49,80.36,75.18,75.19,75.805,10.71,4.77,10.53,10.52,8.98,71.08,63.56,28.41411823899371,55.54,53.44
2018-01-24,72.43,80.3,75.12,75.13,75.745,10.61,4.69,10.44,10.44,8.9,69.91,63.69,28.003571698113205,52.98,51.22
2018-01-23,72.38,80.25,75.06,75.09,75.695,10.54,4.63,10.35,10.38,8.82,69.81,63.78,28.003030188679247,52.76,51.22
2018-01-22,72.23,80.1,74.91,74.94,75.54499999999999,10.31,4.43,10.13,10.16,8.61,69.32,63.91,27.863152201257858,51.68,50.46
2018-01-19,71.7,79.58,74.35,74.42,75.0125,9.5,3.75,9.31,9.39,7.84,68.56,63.84,27.527486792452834,50.02,48.65
2018-01-18,71.56,79.44,74.2,74.28,74.87,9.29,3.57,9.09,9.19,7.64,69.48,63.85,27.90124528301887,52.04,50.67
2018-01-17,71.39,79.27,74.02,74.11,74.6975,9.03,3.35,8.82,8.94,7.39,69.19,63.93,27.81960188679245,51.4,50.23
2018-01-16,71.27,79.15,73.89,74.0,74.5775,8.84,3.19,8.63,8.78,7.22,69.4,64.05,27.956415094339622,51.86,50.96
2018-01-15,71.18,79.06,73.8,73.91,74.48750000000001,8.7,3.08,8.5,8.64,7.09,70.31,63.52,28.088623899371072,53.85,51.68
2018-01-12,70.73,78.62,73.33,73.47,74.0375,8.02,2.5,7.81,8.0,6.44,69.64,63.6,27.856,52.39,50.42
2018-01-11,70.66,78.55,73.25,73.4,73.965,7.91,2.41,7.69,7.89,6.34,70.36,63.69,28.183826415094337,53.96,52.19
2018-01-10,70.62,78.51,73.21,73.36,73.925,7.85,2.36,7.63,7.83,6.28,69.79,63.59,27.911610691823903,52.71,50.72
2018-01-09,70.53,78.42,73.12,73.27,73.835,7.71,2.24,7.5,7.7,6.15,69.08,63.71,27.67979119496855,51.16,49.47
2018-01-08,70.43,78.32,73.01,73.17,73.7325,7.56,2.11,7.34,7.56,6.0,68.48,63.51,27.353237735849056,49.85,47.71
2018-01-05,69.99,77.89,72.55,72.74,73.2925,6.89,1.55,6.66,6.92,5.37,68.01,63.37,27.10562075471698,48.82,46.37
2018-01-04,69.97,77.87,72.53,72.72,73.27250000000001,6.86,1.53,6.63,6.89,5.34,68.73,63.4,27.40554716981132,50.39,47.99
2018-01-03,69.97,77.87,72.53,72.72,73.27250000000001,6.86,1.53,6.63,6.89,5.34,67.85,63.5,27.097327044025153,48.47,46.33
2018-01-02,69.97,77.87,72.53,72.72,73.27250000000001,6.86,1.53,6.63,6.89,5.34,66.65,63.49,26.61388993710692,45.84,43.71
2017-12-29,69.9,77.8,72.45,72.65,73.19999999999999,6.75,1.43,6.51,6.79,5.24,66.73,63.88,26.80951194968554,46.02,44.77
2017-12-28,69.81,77.71,72.36,72.56,73.11,6.61,1.32,6.38,6.66,5.11,66.8,64.08,26.92166037735849,46.17,45.38
2017-12-27,69.72,77.62,72.26,72.47,73.01750000000001,6.48,1.2,6.23,6.53,4.97,66.03,64.16,26.644558490566034,44.49,43.88
2017-12-21,69.42,77.32,71.95,72.18,72.7175,6.02,0.81,5.78,6.1,4.54,64.64,64.03,26.030812578616352,41.44,40.57
2017-12-20,69.35,77.25,71.87,72.11,72.645,5.91,0.72,5.66,6.0,4.44,64.43,64.12,25.982714465408808,40.98,40.31
2017-12-19,69.27,77.17,71.79,72.03,72.565,5.79,0.61,5.54,5.88,4.32,63.69,64.03,25.648243396226412,39.37,38.5
2017-12-18,69.19,77.06,71.7,71.95,72.475,5.67,0.47,5.41,5.76,4.19,64.45,64.23,26.035367924528305,41.03,40.59
2017-12-15,69.1,76.78,71.61,71.86,72.3375,5.53,0.1,5.28,5.63,4.0,63.81,64.04,25.700581132075474,39.63,38.78
2017-12-14,69.07,76.69,71.58,71.84,72.29499999999999,5.48,-0.01,5.23,5.6,3.94,63.72,64.37,25.796581132075474,39.43,39.3
2017-12-13,69.07,76.66,71.58,71.84,72.2875,5.48,-0.05,5.23,5.6,3.92,63.66,64.43,25.79631320754717,39.3,39.3
2017-12-12,69.09,76.64,71.6,71.85,72.295,5.51,-0.08,5.26,5.62,3.94,64.96,64.4,26.310842767295597,42.14,42.08
2017-12-11,69.12,76.62,71.63,71.88,72.3125,5.56,-0.1,5.31,5.66,3.96,65.62,64.41,26.582290566037738,43.59,43.54
2017-12-08,69.19,76.61,71.7,71.95,72.3625,5.67,-0.12,5.41,5.76,4.03,63.86,64.45,25.885389937106922,39.74,39.78
2017-12-07,69.23,76.61,71.75,71.99,72.395,5.73,-0.12,5.48,5.82,4.08,62.37,64.58,25.332418867924527,36.48,36.79
2017-12-06,69.24,76.6,71.76,72.0,72.39999999999999,5.74,-0.13,5.5,5.84,4.09,62.25,64.52,25.26018867924528,36.21,36.4
2017-12-05,69.25,76.59,71.77,72.01,72.405,5.76,-0.14,5.51,5.85,4.09,63.45,64.41,25.703235849056604,38.84,38.8
2017-12-04,69.23,76.56,71.75,71.99,72.38250000000001,5.73,-0.18,5.48,5.82,4.06,63.45,64.4,25.699245283018872,38.84,38.78
2017-12-01,69.22,76.52,71.74,71.98,72.36500000000001,5.71,-0.23,5.47,5.81,4.04,64.57,64.5,26.19349056603773,41.29,41.44
2017-11-30,69.24,76.52,71.76,72.0,72.38,5.74,-0.23,5.5,5.84,4.06,63.53,64.47,25.759616981132073,39.02,39.1
2017-11-29,69.26,76.52,71.78,72.02,72.395,5.77,-0.23,5.53,5.87,4.08,63.74,64.31,25.78062515723271,39.47,39.22
2017-11-28,69.26,76.52,71.78,72.02,72.395,5.77,-0.23,5.53,5.87,4.08,63.56,64.42,25.751793710691825,39.08,39.06
2017-11-27,69.28,76.52,71.8,72.04,72.41000000000001,5.8,-0.23,5.56,5.89,4.1,63.25,64.5,25.65801886792453,38.4,38.55
2017-11-24,69.41,76.52,71.94,72.17,72.51,6.0,-0.23,5.76,6.09,4.24,63.58,64.68,25.8638641509434,39.12,39.66
2017-11-23,69.43,76.54,71.96,72.19,72.53,6.03,-0.21,5.79,6.11,4.27,63.27,64.58,25.69796603773585,38.45,38.77
2017-11-22,69.48,76.58,72.01,72.24,72.5775,6.11,-0.16,5.87,6.19,4.34,62.92,64.9,25.68244025157233,37.68,38.68
2017-11-21,69.53,76.63,72.06,72.29,72.6275,6.19,-0.09,5.94,6.26,4.41,62.28,64.92,25.42904150943396,36.28,37.32
2017-11-20,69.51,76.61,72.04,72.27,72.6075,6.15,-0.12,5.91,6.23,4.38,61.34,65.1,25.114679245283018,34.22,35.62
2017-11-17,69.61,76.71,72.15,72.37,72.71000000000001,6.31,0.01,6.07,6.38,4.53,61.34,65.01,25.079958490566042,34.22,35.43
2017-11-16,69.65,76.75,72.19,72.4,72.7475,6.37,0.07,6.13,6.42,4.59,61.18,65.32,25.133821383647795,33.87,35.72
2017-11-15,69.68,76.78,72.22,72.43,72.7775,6.41,0.1,6.17,6.47,4.63,61.25,65.22,25.124056603773585,34.03,35.67
2017-11-14,69.73,76.83,72.27,72.48,72.8275,6.49,0.17,6.25,6.54,4.7,60.91,65.4,25.05354716981132,33.28,35.29
2017-11-13,69.78,76.88,72.33,72.53,72.88,6.57,0.23,6.34,6.61,4.78,62.94,65.45,25.908320754716982,37.72,39.9
2017-11-10,69.85,76.95,72.4,72.6,72.95,6.67,0.33,6.44,6.72,4.88,64.35,65.16,26.371358490566035,40.81,42.41
2017-11-09,69.85,76.95,72.4,72.6,72.95,6.67,0.33,6.44,6.72,4.88,64.49,64.97,26.351668553459117,41.12,42.3
2017-11-08,69.8,76.9,72.35,72.55,72.89999999999999,6.6,0.26,6.37,6.64,4.81,63.96,64.99,26.143147169811318,39.96,41.17
2017-11-07,69.8,76.9,72.35,72.55,72.89999999999999,6.6,0.26,6.37,6.64,4.81,64.36,64.99,26.30664402515723,40.83,42.06
2017-11-06,69.69,76.79,72.23,72.44,72.78750000000001,6.43,0.12,6.19,6.48,4.64,64.27,64.67,26.14050880503145,40.63,41.16
2017-11-03,69.34,76.45,71.86,72.1,72.4375,5.89,-0.33,5.65,5.98,4.14,61.42,64.52,24.92338616352201,34.4,34.59
2017-11-02,69.25,76.36,71.77,72.01,72.3475,5.76,-0.44,5.51,5.85,4.01,60.79,64.6,24.698327044025152,33.02,33.37
2017-11-01,69.14,76.25,71.65,71.9,72.235,5.59,-0.59,5.34,5.69,3.85,60.98,64.6,24.775522012578612,33.44,33.79
2017-10-31,69.13,76.24,71.64,71.9,72.22749999999999,5.57,-0.6,5.32,5.69,3.84,61.35,64.75,24.983726415094342,34.25,34.91
2017-10-27,68.72,75.83,71.21,71.49,71.8125,4.95,-1.13,4.69,5.09,3.24,60.15,65.06,24.61232075471698,31.62,32.91
2017-10-26,68.65,75.76,71.14,71.43,71.745,4.84,-1.23,4.59,5.0,3.14,58.75,64.86,23.965566037735847,28.56,29.41
2017-10-25,68.62,75.73,71.1,71.4,71.7125,4.8,-1.26,4.53,4.95,3.1,58.45,64.92,23.865245283018872,27.9,28.87
2017-10-24,68.6,75.71,71.08,71.38,71.6925,4.76,-1.29,4.5,4.92,3.07,57.84,65.11,23.68529811320755,26.56,27.9
2017-10-23,68.6,75.71,71.08,71.38,71.6925,4.76,-1.29,4.5,4.92,3.07,57.69,65.02,23.591218867924525,26.24,27.39
2017-10-20,68.4,75.52,70.87,71.18,71.4925,4.46,-1.54,4.19,4.63,2.78,57.89,65.01,23.669364150943398,26.67,27.81
2017-10-19,68.33,75.45,70.8,71.11,71.4225,4.35,-1.63,4.09,4.53,2.68,57.82,65.03,23.64801635220126,26.52,27.7
2017-10-18,68.26,75.38,70.73,71.04,71.3525,4.25,-1.72,3.98,4.42,2.58,58.05,65.05,23.749386792452828,27.02,28.25
2017-10-17,68.26,75.38,70.73,71.04,71.3525,4.25,-1.72,3.98,4.42,2.58,57.63,65.03,23.57030754716981,26.11,27.28
2017-10-16,68.29,75.41,70.76,71.07,71.3825,4.29,-1.68,4.03,4.47,2.62,57.49,64.74,23.408192452830185,25.8,26.4
2017-10-13,68.43,75.55,70.9,71.21,71.52250000000001,4.51,-1.5,4.23,4.67,2.83,56.86,64.96,23.23034968553459,24.42,25.44
2017-10-12,68.45,75.57,70.93,71.23,71.545,4.54,-1.47,4.28,4.7,2.86,56.13,65.03,22.956816981132075,22.82,23.97
2017-10-11,68.48,75.59,70.96,71.26,71.57249999999999,4.58,-1.45,4.32,4.75,2.9,56.13,65.14,22.995649056603774,22.82,24.18
2017-10-10,68.45,77.58,70.93,71.23,72.0475,4.54,1.15,4.28,4.7,3.58,56.62,65.25,23.23556603773585,23.89,25.47
2017-10-09,68.45,77.58,70.93,71.23,72.0475,4.54,1.15,4.28,4.7,3.58,55.29,65.35,22.724537735849054,20.98,22.71
2017-10-06,68.36,77.49,70.83,71.14,71.955,4.4,1.03,4.13,4.57,3.45,55.5,65.38,22.82132075471698,21.44,23.23
2017-10-05,68.38,77.51,70.85,71.16,71.975,4.43,1.06,4.16,4.6,3.48,57.09,65.15,23.39253773584906,24.92,26.32
2017-10-04,68.38,77.51,70.85,71.16,71.975,4.43,1.06,4.16,4.6,3.48,56.0,65.02,22.900125786163517,22.54,23.66
2017-10-03,70.88,79.99,73.48,73.62,74.4925,8.25,4.29,8.03,8.22,7.09,56.12,65.5,23.118616352201258,22.8,24.84
2017-10-02,70.83,79.94,73.43,73.57,74.4425,8.17,4.22,7.95,8.14,7.02,55.67,65.31,22.866715094339625,21.82,23.48
2017-09-29,70.56,79.67,73.15,73.3,74.17,7.76,3.87,7.54,7.75,6.63,57.02,65.28,23.410475471698113,24.77,26.42
2017-09-28,70.46,79.57,73.04,73.2,74.0675,7.61,3.74,7.38,7.6,6.48,58.8,65.47,24.21154716981132,28.67,30.74
2017-09-27,70.41,79.52,72.99,73.15,74.01750000000001,7.53,3.68,7.31,7.53,6.41,58.74,65.71,24.27550566037736,28.53,31.09
2017-09-26,70.41,79.52,72.99,73.15,74.01750000000001,7.53,3.68,7.31,7.53,6.41,59.77,65.49,24.618473584905658,30.79,32.94
2017-09-25,70.41,79.52,72.99,73.15,74.01750000000001,7.53,3.68,7.31,7.53,6.41,59.42,65.11,24.332303144654087,30.02,31.39
2017-09-22,70.47,79.58,73.05,73.21,74.0775,7.62,3.75,7.39,7.61,6.5,58.16,64.79,23.699285534591194,27.26,27.98
2017-09-21,70.52,79.63,73.1,73.26,74.1275,7.7,3.82,7.47,7.69,6.57,57.73,64.8,23.527698113207546,26.32,27.05
2017-09-20,70.52,79.63,73.1,73.26,74.1275,7.7,3.82,7.47,7.69,6.57,57.2,64.29,23.128226415094343,25.16,24.89
2017-09-19,70.52,79.63,73.1,73.26,74.1275,7.7,3.82,7.47,7.69,6.57,56.58,64.33,22.891769811320753,23.81,23.62
2017-09-18,70.51,79.62,73.09,73.25,74.1175,7.68,3.81,7.45,7.67,6.56,55.5,64.14,22.388490566037735,21.44,20.9
2017-09-15,70.43,79.54,73.01,73.17,74.03750000000001,7.56,3.7,7.34,7.56,6.44,56.18,64.08,22.6416,22.93,22.26
2017-09-14,70.39,79.5,72.97,73.13,73.9975,7.5,3.65,7.28,7.5,6.38,56.76,64.12,22.889630188679245,24.2,23.6
2017-09-13,70.38,79.48,72.95,73.12,73.9825,7.48,3.62,7.25,7.48,6.36,55.52,64.0,22.347672955974843,21.49,20.68
2017-09-12,70.38,79.48,72.95,73.12,73.9825,7.48,3.62,7.25,7.48,6.36,55.06,64.06,22.183293081761008,20.48,19.79
2017-09-11,70.3,79.41,72.87,73.05,73.9075,7.36,3.53,7.13,7.38,6.25,54.2,63.91,21.785672955974842,18.6,17.64
2017-09-08,69.89,79.0,72.44,72.64,73.49249999999999,6.73,3.0,6.5,6.78,5.66,54.55,63.78,21.88175471698113,19.37,18.16
2017-09-06,69.71,78.82,72.25,72.46,73.30999999999999,6.46,2.76,6.22,6.51,5.39,54.48,64.11,21.96674716981132,19.21,18.62
2017-09-05,69.71,78.82,72.25,72.46,73.30999999999999,6.46,2.76,6.22,6.51,5.39,53.63,64.13,21.630766666666666,17.35,16.81
2017-09-04,69.66,78.78,72.2,72.41,73.26249999999999,6.38,2.71,6.15,6.44,5.33,52.6,64.04,21.185559748427675,15.1,14.4
2017-09-01,69.26,78.38,71.78,72.02,72.86,5.77,2.19,5.53,5.87,4.75,53.15,64.03,21.40373899371069,16.3,15.58
2017-08-31,69.15,78.28,71.66,71.92,72.7525,5.6,2.06,5.35,5.72,4.59,52.69,63.93,21.185356603773585,15.3,14.4
2017-08-30,69.12,78.24,71.62,71.88,72.715,5.56,2.01,5.29,5.66,4.54,51.91,64.03,20.904385534591192,13.59,12.88
2017-08-29,69.12,78.24,71.62,71.88,72.715,5.56,2.01,5.29,5.66,4.54,51.64,64.02,20.79240754716981,13.0,12.28
2017-08-28,69.09,78.22,71.6,71.86,72.6925,5.51,1.98,5.26,5.63,4.51,51.87,63.9,20.8458679245283,13.5,12.57
2017-08-25,69.01,78.13,71.51,71.77,72.60499999999999,5.39,1.86,5.13,5.5,4.38,51.87,64.02,20.885015094339618,13.5,12.78
2017-08-24,68.88,78.0,71.37,71.64,72.4725,5.19,1.69,4.93,5.31,4.19,51.73,64.03,20.831898742138364,13.19,12.49
2017-08-23,68.73,77.86,71.22,71.5,72.3275,4.96,1.51,4.7,5.1,3.98,52.31,64.08,21.08191698113208,14.46,13.84
2017-08-22,68.67,77.79,71.15,71.44,72.2625,4.87,1.42,4.6,5.01,3.89,52.29,64.1,21.08043396226415,14.42,13.83
2017-08-21,68.54,77.66,71.01,71.31,72.13,4.67,1.25,4.4,4.82,3.7,51.94,64.14,20.9524,13.65,13.14
2017-08-18,68.29,77.42,70.76,71.07,71.885,4.29,0.94,4.03,4.47,3.35,50.96,64.15,20.560276729559753,11.51,11.03
2017-08-17,68.24,77.37,70.7,71.02,71.8325,4.22,0.87,3.94,4.4,3.27,50.37,64.17,20.328571698113205,10.22,9.77
2017-08-16,68.14,77.27,70.59,70.92,71.73,4.06,0.74,3.78,4.25,3.12,50.39,64.19,20.34298176100629,10.26,9.85
2017-08-15,68.08,77.21,70.53,70.86,71.67,3.97,0.66,3.69,4.16,3.04,49.9,64.12,20.12319496855346,9.19,8.67
2017-08-14,67.95,77.09,70.4,70.74,71.545,3.77,0.51,3.5,3.98,2.86,51.29,64.12,20.683740880503144,12.23,11.69
2017-08-11,67.27,76.41,69.68,70.07,70.8575,2.73,-0.38,2.44,3.0,1.87,51.47,64.17,20.772515094339624,12.63,12.17
2017-08-10,66.96,76.1,69.35,69.78,70.5475,2.26,-0.78,1.96,2.57,1.42,52.59,64.11,21.20468490566038,15.08,14.51
2017-08-09,66.81,75.96,69.2,69.66,70.4075,2.03,-0.96,1.73,2.4,1.22,52.16,63.86,20.949293081761006,14.14,13.13
2017-08-08,66.75,75.89,69.13,69.61,70.345,1.94,-1.06,1.63,2.32,1.13,52.18,63.64,20.885127044025158,14.18,12.78
2017-08-07,66.66,75.8,69.03,69.54,70.2575,1.8,-1.17,1.48,2.22,1.01,51.42,63.83,20.64238113207547,12.52,11.47
2017-08-04,66.0,75.15,68.34,69.03,69.63,0.79,-2.02,0.47,1.47,0.1,52.48,63.62,20.998601257861633,14.84,13.39
2017-08-03,65.69,74.85,68.02,68.78,69.33500000000001,0.32,-2.41,0.0,1.1,-0.32,52.88,63.68,21.178606289308178,15.71,14.36
2017-08-02,65.47,74.63,67.78,68.61,69.1225,-0.02,-2.7,-0.35,0.85,-0.63,52.09,63.68,20.862208805031447,13.98,12.66
2017-08-01,65.4,74.56,67.71,68.56,69.0575,-0.12,-2.79,-0.46,0.78,-0.72,50.77,64.1,20.467654088050313,11.09,10.53
2017-07-31,65.26,74.58,67.78,68.45,69.0175,-0.34,-2.76,-0.35,0.62,-0.78,51.99,64.19,20.98891886792453,13.76,13.34
